id,first_name,last_name,email,gender,ip_address,city,state,ssn,race,diabetes,asthma,depression,anxiety,migraines,arthritis,eczema,stroke,dementia,HIV
627,Ingunna,Brosch,ibroschhe@nps.gov,Female,52.128.175.186,Evansville,Indiana,835-67-8992,Colombian,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
628,Cesar,Lehrahan,clehrahanhf@vistaprint.com,Male,186.111.64.89,Brooksville,Florida,453-77-9911,Tlingit-Haida,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
629,Katrinka,Caldeiro,kcaldeirohg@nasa.gov,Female,54.109.219.33,New York City,New York,899-49-8078,Kiowa,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
630,Devin,Axston,daxstonhh@exblog.jp,Male,114.21.74.62,Orlando,Florida,705-10-6923,Venezuelan,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
631,Darcy,Stolz,dstolzhi@prweb.com,Male,8.86.206.43,Buffalo,New York,395-02-7776,Yaqui,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
632,Cami,Tampion,ctampionhj@auda.org.au,Female,151.179.226.99,Honolulu,Hawaii,276-79-3203,Fijian,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
633,Josias,Feckey,jfeckeyhk@phoca.cz,Male,133.76.214.140,Madison,Wisconsin,209-23-2323,Chickasaw,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
634,Nikita,Rendle,nrendlehl@hatena.ne.jp,Male,109.91.54.140,Meridian,Mississippi,779-74-9435,Black or African American,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
635,Minna,Dyzart,mdyzarthm@slashdot.org,Female,71.97.209.151,Pueblo,Colorado,569-16-7839,Fijian,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
636,Tess,Brooks,tbrookshn@constantcontact.com,Female,55.223.201.51,Washington,District of Columbia,676-94-3264,Black or African American,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
637,John,Morrissey,jmorrisseyho@ftc.gov,Male,104.135.239.151,Raleigh,North Carolina,257-74-2580,Pueblo,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
638,Auroora,Talbot,atalbothp@hibu.com,Female,62.12.14.158,Miami,Florida,570-37-7164,Creek,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
639,Marc,Dalman,mdalmanhq@scribd.com,Male,153.238.200.88,Pensacola,Florida,185-80-7842,Thai,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
640,Barnaby,Diegan,bdieganhr@deviantart.com,Male,230.253.134.119,Des Moines,Iowa,103-86-8993,Puerto Rican,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
641,Philip,Greswell,pgreswellhs@ezinearticles.com,Male,163.186.167.145,Greensboro,North Carolina,192-93-7964,Mexican,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
642,Allyson,Sea,aseaht@photobucket.com,Female,50.52.4.112,New York City,New York,564-69-2534,Guatemalan,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
643,Denna,Shill,dshillhu@themeforest.net,Female,252.68.198.64,Miami,Florida,512-02-0845,Blackfeet,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
644,Cindelyn,Shalloo,cshalloohv@fc2.com,Female,103.88.205.255,Canton,Ohio,798-30-3253,Melanesian,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
645,Maddalena,Cruwys,mcruwyshw@unblog.fr,Female,104.11.236.0,Rockford,Illinois,341-48-5290,Paiute,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
646,Emmalyn,Jobey,ejobeyhx@msn.com,Female,124.140.111.235,Columbia,South Carolina,717-25-2095,Comanche,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
647,Giselle,Grahamslaw,ggrahamslawhy@parallels.com,Female,3.0.145.132,Washington,District of Columbia,236-92-4225,Samoan,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
648,Alasteir,Dann,adannhz@xrea.com,Male,86.136.59.45,Pensacola,Florida,221-79-5639,Malaysian,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
649,Meryl,Brach,mbrachi0@de.vu,Female,165.109.11.35,Rochester,New York,551-58-7241,Spaniard,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
650,Kessia,Lee,kleei1@dedecms.com,Female,72.187.18.151,Jacksonville,Florida,496-89-9628,Black or African American,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
651,Hubey,Becken,hbeckeni2@house.gov,Male,19.238.38.111,Greensboro,North Carolina,694-41-1349,Black or African American,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
652,Rosana,Gallanders,rgallandersi3@foxnews.com,Female,83.56.123.90,Mc Keesport,Pennsylvania,198-37-3255,Iroquois,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
653,Valaria,Coule,vcoulei4@wufoo.com,Female,108.223.9.134,Abilene,Texas,842-74-3999,Seminole,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
654,Hamish,Cannop,hcannopi5@salon.com,Male,219.140.244.192,Greenville,South Carolina,655-10-0537,Laotian,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
655,Irvin,Heinrici,iheinricii6@indiatimes.com,Male,15.146.232.253,Phoenix,Arizona,587-03-7913,Cree,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
656,Ludovika,Dakhno,ldakhnoi7@comcast.net,Female,167.213.3.216,Chattanooga,Tennessee,772-69-4636,Asian Indian,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
657,Prentice,Scedall,pscedalli8@wordpress.com,Male,248.23.121.248,Denver,Colorado,141-46-9151,Tohono O'Odham,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
658,Editha,Peddie,epeddiei9@yellowbook.com,Female,30.73.90.223,Springfield,Missouri,782-64-3144,Chickasaw,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
659,Matelda,Rudledge,mrudledgeia@netscape.com,Female,63.52.210.53,Torrance,California,129-18-1131,Bolivian,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
660,Pansie,Rodrigo,prodrigoib@nasa.gov,Female,241.83.170.120,Sarasota,Florida,846-36-9054,Black or African American,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
661,Had,Kibbel,hkibbelic@theglobeandmail.com,Male,189.44.125.189,San Diego,California,897-89-0963,Guatemalan,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
662,Regina,Figurski,rfigurskiid@ted.com,Female,221.102.55.216,Oklahoma City,Oklahoma,824-77-8096,Latin American Indian,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
663,Teirtza,Jervoise,tjervoiseie@shutterfly.com,Female,1.174.112.173,Los Angeles,California,662-95-8978,Vietnamese,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
664,Marji,Noni,mnoniif@tmall.com,Female,47.98.65.191,Houston,Texas,605-28-6293,Lumbee,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
665,Wright,Boutton,wbouttonig@t-online.de,Male,135.54.50.94,Pasadena,California,556-20-9058,Navajo,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
666,Wait,Dyzart,wdyzartih@nbcnews.com,Male,217.2.55.133,Trenton,New Jersey,677-48-1201,Cuban,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
667,Marci,Levins,mlevinsii@over-blog.com,Female,58.251.224.61,Sacramento,California,641-63-6913,Iroquois,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
668,Gianni,Checchi,gchecchiij@bizjournals.com,Male,227.69.93.174,New Brunswick,New Jersey,399-91-8720,Hmong,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
669,Christoper,Kitchingman,ckitchingmanik@cbc.ca,Male,247.191.24.103,Dallas,Texas,638-05-0964,Seminole,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
670,Odella,Miles,omilesil@amazon.co.jp,Female,70.97.62.1,Jackson,Mississippi,364-16-8719,Sioux,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
671,Hamilton,Richarson,hricharsonim@latimes.com,Male,68.225.53.230,Wilmington,Delaware,345-57-7830,Blackfeet,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
672,Silvanus,Opdenorth,sopdenorthin@vkontakte.ru,Male,220.200.96.116,New Haven,Connecticut,769-88-8187,Honduran,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
673,Alano,Darragon,adarragonio@netlog.com,Male,245.3.174.243,New York City,New York,703-89-1808,Uruguayan,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
674,Durant,McDonnell,dmcdonnellip@google.de,Male,214.230.117.93,Phoenix,Arizona,405-83-4140,Aleut,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
675,Donnell,Sperry,dsperryiq@arstechnica.com,Male,42.28.254.82,Spring,Texas,707-20-7601,Crow,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
676,John,Challis,jchallisir@youku.com,Male,237.2.246.237,Washington,District of Columbia,421-32-2361,Cree,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
677,Nerita,Garci,ngarciis@blinklist.com,Female,113.208.92.171,Fort Worth,Texas,362-76-6786,Ute,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
678,Casar,Pitcaithly,cpitcaithlyit@cdbaby.com,Male,177.244.202.213,Columbus,Mississippi,791-51-5563,Cheyenne,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
679,Augustin,Gilhouley,agilhouleyiu@geocities.jp,Male,241.201.77.237,Monroe,Louisiana,690-72-1237,Polynesian,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
680,Lacey,Becken,lbeckeniv@goodreads.com,Female,118.50.32.76,Houston,Texas,217-63-5070,Tohono O'Odham,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
681,Leonelle,O'Duane,loduaneiw@squarespace.com,Female,218.172.179.192,Omaha,Nebraska,332-69-9197,Comanche,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
682,Dodi,Enric,denricix@friendfeed.com,Female,5.249.206.28,Springfield,Illinois,409-95-5391,Eskimo,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
683,Kessiah,Krystek,kkrystekiy@reuters.com,Female,147.234.4.192,Brooklyn,New York,758-08-5095,Filipino,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
684,Lem,Elverston,lelverstoniz@geocities.jp,Male,236.92.92.200,Shawnee Mission,Kansas,459-94-3227,Ecuadorian,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
685,Carol,Awde,cawdej0@squidoo.com,Female,157.149.100.48,Inglewood,California,885-43-8661,Vietnamese,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
686,Baron,Ife,bifej1@joomla.org,Male,107.30.84.142,Irvine,California,232-96-8134,Pakistani,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
687,Doralia,Wall,dwallj2@google.nl,Female,8.110.6.84,Brea,California,695-05-4593,Cheyenne,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
688,Ellsworth,Pervoe,epervoej3@miitbeian.gov.cn,Male,85.97.78.3,Washington,District of Columbia,865-52-1030,Costa Rican,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
689,Shellysheldon,Storrock,sstorrockj4@deviantart.com,Male,199.0.45.116,Houston,Texas,671-64-2518,Tongan,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
690,Haskel,Geratasch,hgerataschj5@flavors.me,Male,162.96.4.215,Portland,Oregon,623-45-2182,Guamanian,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
691,Cecil,Cottu,ccottuj6@time.com,Female,31.223.49.167,Independence,Missouri,471-76-7076,Samoan,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
692,Moreen,Speer,mspeerj7@si.edu,Female,236.47.190.72,San Antonio,Texas,416-37-2730,Dominican (Dominican Republic),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
693,Ramon,De Cristoforo,rdecristoforoj8@digg.com,Male,233.138.58.227,Memphis,Tennessee,357-45-9254,Seminole,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
694,Sella,Londsdale,slondsdalej9@who.int,Female,83.161.196.49,Dayton,Ohio,764-02-8901,Taiwanese,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
695,Brendin,Summerrell,bsummerrellja@mozilla.com,Male,42.160.60.83,Tallahassee,Florida,788-13-9245,Native Hawaiian and Other Pacific Islander (NHPI),TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
696,Ivor,Oakshott,ioakshottjb@senate.gov,Male,177.177.92.113,San Diego,California,549-94-1744,Asian Indian,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
697,Louie,Fouracre,lfouracrejc@ucla.edu,Male,137.85.88.233,Newport News,Virginia,381-17-2481,Blackfeet,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
698,Jerrie,Hardware,jhardwarejd@ebay.co.uk,Female,164.22.1.101,Gilbert,Arizona,742-21-5232,Fijian,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
699,Alessandra,Boldison,aboldisonje@de.vu,Female,53.207.234.27,Lees Summit,Missouri,515-86-5225,Blackfeet,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
700,Rona,Shurmer,rshurmerjf@tinyurl.com,Female,114.146.255.10,Jersey City,New Jersey,679-07-3377,Guamanian,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
701,Holt,Golson,hgolsonjg@sphinn.com,Male,235.149.111.198,Albany,New York,388-31-5419,Alaska Native,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
702,Talia,Yandle,tyandlejh@cloudflare.com,Female,140.243.6.59,Tampa,Florida,808-25-5860,Salvadoran,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
703,Wynn,Collens,wcollensji@nationalgeographic.com,Male,87.154.73.118,El Paso,Texas,674-68-0034,Venezuelan,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
704,Oliviero,Clemenson,oclemensonjj@wiley.com,Male,147.127.94.16,Des Moines,Iowa,841-58-6510,Apache,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
705,Nikola,Ramard,nramardjk@dedecms.com,Male,46.205.29.74,Tulsa,Oklahoma,267-21-1773,Aleut,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
706,Corny,Merredy,cmerredyjl@imdb.com,Male,209.93.210.66,Wilmington,Delaware,390-01-6623,Ottawa,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
707,Von,Stearley,vstearleyjm@accuweather.com,Male,96.146.98.32,Orlando,Florida,104-07-5521,Puerto Rican,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
708,Roma,Devey,rdeveyjn@google.ca,Male,99.51.171.25,San Antonio,Texas,460-62-3144,South American,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
709,Rita,Doers,rdoersjo@narod.ru,Female,174.179.12.180,Omaha,Nebraska,750-01-0377,Central American,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
710,Antoni,Delieu,adelieujp@e-recht24.de,Male,13.5.47.209,West Palm Beach,Florida,182-92-5911,Tongan,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
711,Lawrence,Brachell,lbrachelljq@europa.eu,Male,98.26.25.181,Sacramento,California,550-50-3191,Sioux,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
712,Jerrine,Kenny,jkennyjr@360.cn,Female,68.184.167.124,San Jose,California,343-77-9213,Latin American Indian,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
713,Glenn,Batchelar,gbatchelarjs@goo.ne.jp,Male,185.244.169.136,Pasadena,California,294-75-3844,Colombian,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
714,Corena,Queyos,cqueyosjt@pcworld.com,Female,21.249.157.214,Bethlehem,Pennsylvania,387-84-8226,Tlingit-Haida,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
715,Porter,Whelpton,pwhelptonju@indiegogo.com,Male,203.224.104.167,Charlottesville,Virginia,310-43-7776,Seminole,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
716,Elden,Joinson,ejoinsonjv@yahoo.co.jp,Male,158.101.207.130,Lincoln,Nebraska,715-24-8374,Cambodian,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
717,Lavinie,Rawstorne,lrawstornejw@ox.ac.uk,Female,134.149.218.235,Jackson,Tennessee,674-24-3522,Yuman,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
718,West,Mc Dermid,wmcdermidjx@ezinearticles.com,Male,162.136.208.104,Glendale,Arizona,241-32-4536,Taiwanese,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
719,Maggie,Vinck,mvinckjy@howstuffworks.com,Female,97.158.234.47,Miami,Florida,598-15-1051,Yaqui,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
720,Sasha,Kimmons,skimmonsjz@jugem.jp,Female,121.69.227.172,New York City,New York,529-07-8695,Pueblo,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
721,Kendre,Cousans,kcousansk0@sun.com,Female,6.91.78.203,Charlottesville,Virginia,250-60-6661,Cree,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
722,Joel,Blonfield,jblonfieldk1@yellowbook.com,Male,223.94.41.142,North Hollywood,California,424-20-9243,Bangladeshi,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
723,Giuditta,Laste,glastek2@plala.or.jp,Female,212.21.86.243,San Francisco,California,183-73-9928,Guamanian,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
724,Say,Ellington,sellingtonk3@apple.com,Male,235.111.191.238,Fort Wayne,Indiana,209-66-3155,Aleut,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
725,Ashley,Butchart,abutchartk4@about.me,Male,254.33.251.1,Baltimore,Maryland,623-22-2171,Melanesian,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
726,Matthus,Burkman,mburkmank5@feedburner.com,Male,198.58.72.236,Little Rock,Arkansas,621-58-9405,Ottawa,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
727,Tallie,Mulliss,tmullissk6@multiply.com,Male,151.168.41.255,Raleigh,North Carolina,785-63-0927,Sioux,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
728,Iorgos,Scobbie,iscobbiek7@gov.uk,Male,189.207.128.130,San Diego,California,490-58-1524,Cambodian,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
729,Ardisj,Lipp,alippk8@cbslocal.com,Female,114.186.94.185,Atlanta,Georgia,729-63-4315,Yakama,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
730,Robbin,Garza,rgarzak9@mtv.com,Female,184.77.31.92,Houston,Texas,562-61-1668,Vietnamese,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
731,Marilin,Glave,mglaveka@t-online.de,Female,146.171.31.29,Fort Myers,Florida,873-64-3989,Vietnamese,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
732,Haily,Alfonsetti,halfonsettikb@gmpg.org,Male,172.161.144.58,Phoenix,Arizona,860-18-3588,Tongan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
733,Effie,Johnsee,ejohnseekc@mediafire.com,Female,152.218.153.88,Indianapolis,Indiana,348-77-6940,Chilean,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
734,Ario,Ousley,aousleykd@mysql.com,Male,48.10.238.0,Richmond,Virginia,432-20-1155,Laotian,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
735,Damita,Resdale,dresdaleke@wp.com,Female,251.28.224.70,Madison,Wisconsin,260-43-8407,American Indian and Alaska Native (AIAN),TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
736,Vera,McKevany,vmckevanykf@skyrock.com,Female,125.44.229.211,Tuscaloosa,Alabama,315-81-6569,Pueblo,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
737,Fidole,Pattison,fpattisonkg@aol.com,Male,96.24.132.40,Silver Spring,Maryland,333-69-3398,Indonesian,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
738,Benjy,Cramphorn,bcramphornkh@microsoft.com,Male,122.180.255.55,Las Vegas,Nevada,769-55-5371,Tongan,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
739,Giralda,Smallsman,gsmallsmanki@ycombinator.com,Female,251.137.142.159,New Castle,Pennsylvania,664-13-9820,Puerto Rican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
740,Courtenay,Bengough,cbengoughkj@biglobe.ne.jp,Female,81.198.208.221,Amarillo,Texas,141-59-7887,Latin American Indian,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
741,Rupert,Behnen,rbehnenkk@chron.com,Male,124.85.195.122,Roanoke,Virginia,286-34-8478,Fijian,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
742,Sansone,Eye,seyekl@reuters.com,Male,18.31.240.131,Tulsa,Oklahoma,120-47-2369,Tlingit-Haida,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
743,Carri,Sharphouse,csharphousekm@eepurl.com,Female,80.206.184.207,Baton Rouge,Louisiana,348-45-2276,South American,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
744,Ferdy,Warbrick,fwarbrickkn@oaic.gov.au,Male,233.26.7.93,Jackson,Mississippi,351-93-6881,Navajo,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
745,Tybie,Jan,tjanko@cpanel.net,Female,69.119.131.171,Brea,California,368-32-6458,Chinese,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
746,Dara,Gaitley,dgaitleykp@vinaora.com,Female,91.79.229.138,Flushing,New York,689-74-3398,Navajo,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
747,Georgetta,Brookson,gbrooksonkq@mediafire.com,Female,225.78.55.0,Canton,Ohio,467-30-9279,Malaysian,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
748,Hill,Davydkov,hdavydkovkr@cloudflare.com,Male,9.217.215.206,Paterson,New Jersey,442-16-2041,Cherokee,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
749,Chevy,Gitsham,cgitshamks@yandex.ru,Male,22.197.30.221,San Antonio,Texas,459-84-7488,Delaware,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
750,Kylynn,Saunter,ksaunterkt@sohu.com,Female,255.78.223.78,Newport News,Virginia,751-11-6848,Chippewa,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
751,Ruby,McKerrow,rmckerrowku@imdb.com,Male,226.51.159.224,Fresno,California,485-55-6265,Cuban,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
